Timestamp_Hrly	Dom_Wind_Direction_Hrly	ENV__Dur_(Hrs)_Hrly	Outside_Temp_(°F)_Hrly-Ave	Wind_Chill_(°F)_Hrly-Ave	Heat_Index_(°F)_Hrly-Ave	Dew_Point_(°F)_Hrly-Ave	Outside_Humidity_(%)_Hrly-Ave	Wind_Speed_(mph)_Hrly-Ave	Rain_Rate_(in/hr)_Hrly-Ave	Barometer_(inHg)_Hrly-Ave	Solar_Radiance_(W/m2)_Hrly-Ave	Gr_Roof_Temp_(°F)_Hrly-Ave	Wh_Roof_Temp_(°F)_Hrly-Ave	Outside_Temp_(°F)_Hrly-Min	Wind_Chill_(°F)_Hrly-Min	Heat_Index_(°F)_Hrly-Min	Dew_Point_(°F)_Hrly-Min	Outside_Humidity_(%)_Hrly-Min	Wind_Speed_(mph)_Hrly-Min	Rain_Rate_(in/hr)_Hrly-Min	Barometer_(inHg)_Hrly-Min	Solar_Radiance_(W/m2)_Hrly-Min	Gr_Roof_Temp_(°F)_Hrly-Min	Wh_Roof_Temp_(°F)_Hrly-Min	Outside_Temp_(°F)_Hrly-Max	Wind_Chill_(°F)_Hrly-Max	Heat_Index_(°F)_Hrly-Max	Dew_Point_(°F)_Hrly-Max	Outside_Humidity_(%)_Hrly-Max	Wind_Speed_(mph)_Hrly-Max	Rain_Rate_(in/hr)_Hrly-Max	Barometer_(inHg)_Hrly-Max	Solar_Radiance_(W/m2)_Hrly-Max	Gr_Roof_Temp_(°F)_Hrly-Max	Wh_Roof_Temp_(°F)_Hrly-Max
6:00:00.000 AM 3/9/2015		0.999996	30.275301	29.054016	30.075301	25.959602	83.785141	1.497992	0.000000	30.071652	0.000000	31.719738	29.832034	29.700001	25.299999	29.500000	25.457678	83.000000	0.000000	0.000000	30.065001	0.000000	31.670669	29.801134	30.600000	30.600000	30.400000	26.242155	84.000000	5.000000	0.000000	30.079000	0.000000	31.760929	29.855032
7:00:00.000 AM 3/9/2015		0.999705	28.997006	28.942515	28.797006	24.962522	84.684631	0.131737	0.000000	30.089952	0.485030	31.632460	29.828223	28.500000	25.799999	28.299999	24.564743	84.000000	0.000000	0.000000	30.077999	0.000000	31.561953	29.722431	29.700001	29.700001	29.500000	25.457678	86.000000	3.000000	0.000000	30.101000	7.000000	31.690027	29.938020
8:00:00.000 AM 3/9/2015		1.000207	28.640524	28.456250	28.440524	25.145947	86.582661	0.375000	0.000000	30.111679	26.377016	31.503852	29.825082	28.500000	25.400000	28.299999	24.845629	86.000000	0.000000	0.000000	30.100000	7.000000	31.441982	29.788957	29.000000	29.000000	28.799999	25.615883	87.000000	3.000000	0.000000	30.118999	84.000000	31.579735	29.865856
9:00:00.000 AM 3/9/2015		1.000302	31.081474	30.789641	30.871713	27.389004	86.035857	0.500000	0.000000	30.128008	196.952191	31.453791	29.835115	29.000000	28.500000	28.799999	25.615883	83.000000	0.000000	0.000000	30.117001	47.000000	31.345421	29.816920	33.900002	33.900002	33.599998	29.281916	87.000000	4.000000	0.000000	30.138000	320.000000	31.547773	29.855708
10:00:00.000 AM 3/9/2015		0.999376	37.109419	36.311623	36.720441	30.546826	77.074148	1.539078	0.000000	30.136609	408.252505	31.556285	29.893426	33.900002	30.000000	33.599998	29.180344	70.000000	0.000000	0.000000	30.134001	150.000000	31.473269	29.816920	40.200001	40.200001	39.599998	31.365795	83.000000	6.000000	0.000000	30.139999	490.000000	31.638707	30.031833
11:00:00.000 AM 3/9/2015		0.999143	42.275600	40.852000	41.565200	31.179939	64.644000	2.940000	0.000000	30.140994	559.906000	31.678576	30.101903	40.200001	36.200001	39.599998	30.482840	61.000000	0.000000	0.000000	30.138000	150.000000	31.612822	29.993270	43.599998	43.599998	42.799999	32.007824	70.000000	12.000000	0.000000	30.143999	621.000000	31.731893	30.194878
12:00:00.000 PM 3/9/2015		1.001659	44.082704	41.253081	43.244533	30.599565	58.876740	5.278330	0.000000	30.140340	661.216700	31.749691	30.238259	43.500000	37.299999	42.700001	30.045349	56.000000	0.000000	0.000000	30.138000	150.000000	31.698580	30.167140	44.900002	44.799999	44.000000	31.215986	61.000000	12.000000	0.000000	30.143000	696.000000	31.794691	30.328607
1:00:00.000 PM 3/9/2015		0.999991	45.718800	43.132600	44.725000	30.352340	54.768000	5.350000	0.000000	30.137164	642.998000	31.790247	30.313792	44.799999	38.500000	43.799999	29.438015	53.000000	0.000000	0.000000	30.129000	65.000000	31.747874	30.261630	46.500000	46.400002	45.500000	31.635620	57.000000	15.000000	0.000000	30.141001	712.000000	31.844660	30.347324
2:00:00.000 PM 3/9/2015		0.998890	46.420683	44.219277	45.438353	31.254663	55.325301	4.869478	0.000000	30.119785	626.849398	31.815331	30.260486	45.799999	39.000000	44.799999	30.535866	53.000000	0.000000	0.000000	30.108000	67.000000	31.784112	30.179543	47.099998	47.000000	46.099998	31.793756	57.000000	14.000000	0.000000	30.129000	701.000000	31.839258	30.308987
3:00:00.000 PM 3/9/2015		0.999546	46.802391	44.597211	45.798805	31.266232	54.549801	4.958167	0.000000	30.097919	605.195219	31.826896	30.103165	46.299999	40.500000	45.200001	30.088739	53.000000	0.000000	0.000000	30.091999	150.000000	31.793566	29.979740	47.299999	47.200001	46.299999	32.196796	56.000000	12.000000	0.000000	30.107000	659.000000	31.867844	30.223293
4:00:00.000 PM 3/9/2015		1.000359	47.511268	45.674447	46.442656	31.284720	53.154930	4.541247	0.000000	30.099197	478.692153	31.850058	29.836521	47.000000	40.099998	46.000000	30.547754	52.000000	0.000000	0.000000	30.096001	150.000000	31.761604	29.703488	47.799999	47.799999	46.700001	31.936001	55.000000	15.000000	0.000000	30.103001	552.000000	31.930643	30.000261
5:00:00.000 PM 3/9/2015		0.999189	47.225049	45.752684	46.251889	32.268160	55.904573	3.914513	0.000000	30.101821	309.602386	31.865398	29.614173	47.000000	41.900002	46.000000	31.201458	54.000000	0.000000	0.000000	30.098000	150.000000	31.823502	29.515185	47.500000	47.500000	46.500000	32.918373	57.000000	10.000000	0.000000	30.104000	399.000000	31.895305	29.717018
6:00:00.000 PM 3/9/2015		1.001941	45.878926	44.520278	45.063420	32.827434	60.176938	3.592445	0.000000	30.101442	122.882704	31.874055	29.481414	44.299999	40.599998	43.599998	32.444118	57.000000	0.000000	0.000000	30.094999	28.000000	31.773083	29.443698	47.200001	47.200001	46.299999	33.447308	63.000000	9.000000	0.000000	30.106001	220.000000	31.985339	29.527137
7:00:00.000 PM 3/9/2015		0.999641	42.027510	41.340562	41.376908	31.954921	67.317269	2.198795	0.000000	30.102865	8.076305	31.889191	29.446408	40.099998	37.500000	39.500000	31.385080	63.000000	0.000000	0.000000	30.100000	0.000000	31.853214	29.422500	44.299999	44.200001	43.599998	32.692326	71.000000	6.000000	0.000000	30.106001	33.000000	31.909485	29.463318
8:00:00.000 PM 3/9/2015		0.999015	38.680924	38.164056	38.235743	31.201829	74.313253	1.467871	0.000000	30.112454	0.000000	31.905078	29.444233	37.599998	33.799999	37.200001	30.911747	71.000000	0.000000	0.000000	30.103001	0.000000	31.890128	29.429942	40.099998	40.099998	39.500000	31.698666	77.000000	6.000000	0.000000	30.117001	0.000000	31.923666	29.459484
9:00:00.000 PM 3/9/2015		1.000693	37.004600	36.508000	36.663000	30.743622	77.886000	1.068000	0.000000	30.116176	0.000000	31.915774	29.447117	36.400002	32.200001	36.099998	30.485350	77.000000	0.000000	0.000000	30.113001	0.000000	31.894855	29.417088	37.700001	37.599998	37.299999	31.137980	79.000000	5.000000	0.000000	30.120001	0.000000	31.932444	29.467828
10:00:00.000 PM 3/9/2015		0.998793	36.066000	35.533200	35.766000	30.414431	79.748000	1.258000	0.000000	30.123954	0.000000	31.924087	29.452743	35.900002	31.900000	35.599998	30.215666	79.000000	0.000000	0.000000	30.121000	0.000000	31.886301	29.421147	36.400002	36.400002	36.099998	30.525759	80.000000	5.000000	0.000000	30.127001	0.000000	31.956303	29.473917
11:00:00.000 PM 3/9/2015		1.000868	35.301195	35.094024	35.001195	29.858643	80.366534	0.581673	0.000000	30.115404	0.000000	31.929873	29.458105	34.700001	32.099998	34.400002	29.465557	79.000000	0.000000	0.000000	30.107000	0.000000	31.900032	29.436482	35.900002	35.900002	35.599998	30.330772	81.000000	4.000000	0.000000	30.124001	0.000000	31.956078	29.489702
12:00:00.000 AM 3/10/2015		1.000397	34.372930	34.321213	34.034949	29.154721	81.028283	0.157576	0.000000	30.099142	0.000000	31.931595	29.462408	34.099998	31.900000	33.700001	28.879719	81.000000	0.000000	0.000000	30.086000	0.000000	31.911961	29.445277	34.700001	34.700001	34.400002	29.473673	82.000000	3.000000	0.000000	30.108000	0.000000	31.954277	29.486996
1:00:00.000 AM 3/10/2015		0.999465	33.793762	33.712877	33.448290	28.824068	81.810865	0.235412	0.000000	30.076141	0.000000	31.935166	29.467034	33.500000	29.799999	33.200001	28.489153	81.000000	0.000000	0.000000	30.069000	0.000000	31.899581	29.449336	34.099998	34.099998	33.700001	29.180344	82.000000	4.000000	0.000000	30.087999	0.000000	31.961480	29.487673
2:00:00.000 AM 3/10/2015		1.000719	33.440396	33.313663	33.140396	28.629912	82.318812	0.407921	0.000000	30.066077	0.000000	31.940511	29.477649	33.200001	30.700001	32.900002	28.398121	82.000000	0.000000	0.000000	30.061001	0.000000	31.908810	29.451591	33.599998	33.599998	33.299999	28.988178	83.000000	3.000000	0.000000	30.070999	0.000000	31.971384	29.503233
3:00:00.000 AM 3/10/2015		0.999749	33.008566	32.941633	32.756574	28.409085	83.000000	0.203187	0.000000	30.057331	0.000000	31.943830	29.487247	32.599998	29.100000	32.400002	28.009033	83.000000	0.000000	0.000000	30.052000	0.000000	31.917813	29.463769	33.200001	33.200001	32.900002	28.596529	83.000000	4.000000	0.000000	30.062000	0.000000	31.970483	29.520598
4:00:00.000 AM 3/10/2015		1.000091	32.672210	31.509111	32.472210	28.577625	84.712984	1.772210	0.000000	30.043718	0.000000	31.936665	29.506201	32.400002	27.500000	32.200001	27.911118	83.000000	0.000000	0.000000	30.033001	0.000000	31.878648	29.452042	33.099998	33.099998	32.900002	29.368162	86.000000	5.000000	0.000000	30.052000	0.000000	31.985114	29.565023
5:00:00.000 AM 3/10/2015		0.999018	32.472854	32.084431	32.272853	28.635294	85.594810	0.794411	0.000000	30.030411	0.000000	31.918571	29.569071	32.200001	28.400000	32.000000	28.295912	85.000000	0.000000	0.000000	30.025999	0.000000	31.895530	29.509322	33.099998	33.000000	32.900002	29.081345	87.000000	4.000000	0.000000	30.034000	0.000000	31.954502	29.612381
6:00:00.000 AM 3/10/2015		1.001397	32.453212	32.429116	32.253213	29.148204	87.473896	0.098394	0.000000	30.026010	0.000000	31.901076	29.600968	32.200001	31.299999	32.000000	28.766104	87.000000	0.000000	0.000000	30.021999	0.000000	31.879774	29.557356	32.700001	32.700001	32.500000	29.538778	88.000000	2.000000	0.000000	30.032000	0.000000	31.920289	29.624333
7:00:00.000 AM 3/10/2015		0.999954	32.818200	32.691800	32.618199	29.655280	88.000000	0.224000	0.000000	30.025616	0.000000	31.891293	29.594746	32.599998	28.100000	32.400002	29.440212	88.000000	0.000000	0.000000	30.023001	0.000000	31.871221	29.485192	32.900002	32.900002	32.700001	29.735907	88.000000	5.000000	0.000000	30.033001	0.000000	31.907009	29.627716
8:00:00.000 AM 3/10/2015		1.000094	33.287575	32.820441	33.087575	30.377018	88.931864	0.817635	0.000000	30.030153	15.623246	31.884829	29.632844	32.900002	27.400000	32.700001	29.735907	88.000000	0.000000	0.000000	30.025000	0.000000	31.864918	29.606067	33.799999	33.799999	33.599998	31.178310	90.000000	6.000000	0.000000	30.035000	35.000000	31.900707	29.666729
9:00:00.000 AM 3/10/2015		0.999533	34.333200	34.250705	34.187726	31.868642	90.595573	0.299799	0.000000	30.021867	49.513078	31.886396	29.675296	33.799999	31.400000	33.599998	31.178310	90.000000	0.000000	0.000000	30.014999	35.000000	31.866269	29.627716	34.900002	34.900002	34.799999	32.540169	91.000000	3.000000	0.000000	30.027000	60.000000	31.902958	29.705066
10:00:00.000 AM 3/10/2015		1.000525	35.757257	35.497018	35.657256	33.559683	91.626243	0.783300	0.000000	30.009897	91.481113	31.892232	29.717490	34.900002	32.700001	34.799999	32.540169	91.000000	0.000000	0.000000	30.004000	58.000000	31.877748	29.674171	36.799999	36.799999	36.700001	34.694466	92.000000	3.000000	0.000000	30.017000	118.000000	31.909260	29.755581
11:00:00.000 AM 3/10/2015		0.999936	37.847094	37.439479	37.747094	35.655012	91.723447	1.004008	0.000000	30.000194	128.971944	31.898048	29.740288	36.799999	34.099998	36.700001	34.694466	91.000000	0.000000	0.000000	29.995001	100.000000	31.878874	29.712283	39.099998	39.099998	39.000000	36.695126	92.000000	5.000000	0.000000	30.007000	165.000000	31.914212	29.764601
12:00:00.000 PM 3/10/2015		0.999616	40.187276	38.742942	40.087276	37.430534	89.799205	2.807157	0.000000	29.988839	220.286282	31.905167	29.766299	39.099998	34.900002	39.000000	36.695126	88.000000	0.000000	0.000000	29.979000	135.000000	31.888777	29.716342	41.599998	41.599998	41.500000	38.309689	91.000000	7.000000	0.000000	29.997999	338.000000	31.924791	29.828647
1:00:00.000 PM 3/10/2015		0.999681	42.479800	40.844600	42.367400	38.512845	85.756000	3.242000	0.000000	29.973668	265.458000	31.908832	29.723035	41.599998	37.500000	41.500000	38.214596	85.000000	0.000000	0.000000	29.962000	150.000000	31.799643	29.659964	43.099998	43.099998	43.000000	38.897057	88.000000	8.000000	0.000000	29.982000	343.000000	32.026980	29.773847
2:00:00.000 PM 3/10/2015		1.000432	44.043487	42.081563	43.943487	39.473660	83.857715	4.098196	0.000000	29.950142	280.839679	31.919277	29.651184	43.099998	38.099998	43.000000	38.888008	83.000000	0.000000	0.000000	29.938999	150.000000	31.905659	29.604262	44.900002	44.799999	44.799999	40.049278	85.000000	10.000000	0.000000	29.962000	415.000000	31.936270	29.695820
3:00:00.000 PM 3/10/2015		0.999034	45.788508	43.945766	45.632460	40.469919	81.578629	4.169355	0.000000	29.912776	386.907258	31.919282	29.611789	44.799999	39.500000	44.700001	39.834988	80.000000	0.000000	0.000000	29.892000	150.000000	31.825303	29.542923	47.000000	47.000000	46.799999	41.149216	83.000000	10.000000	0.000000	29.937000	510.000000	32.032832	29.672593
4:00:00.000 PM 3/10/2015		1.000448	46.829234	45.177218	46.629234	40.961226	79.935484	4.106855	0.000000	29.899520	307.397177	31.922053	29.557074	46.500000	40.799999	46.299999	40.629253	79.000000	0.000000	0.000000	29.895000	150.000000	31.884050	29.497370	47.200001	47.200001	47.000000	41.246647	81.000000	12.000000	0.000000	29.903999	478.000000	31.962380	29.640344
5:00:00.000 PM 3/10/2015		1.000546	45.619010	44.530297	45.426139	40.143936	81.069307	3.150495	0.000000	29.894746	155.518812	31.925670	29.503528	45.000000	41.299999	44.799999	39.617035	80.000000	0.000000	0.000000	29.886000	79.000000	31.873922	29.449336	46.500000	46.400002	46.299999	40.983147	83.000000	8.000000	0.000000	29.903000	287.000000	31.963956	29.554199
6:00:00.000 PM 3/10/2015		1.000093	46.247295	45.436874	46.068938	40.758802	81.072144	2.629259	0.000000	29.882796	117.957916	31.926566	29.480926	45.500000	42.299999	45.400002	40.323589	80.000000	0.000000	0.000000	29.878000	54.000000	31.875272	29.420921	46.700001	46.700001	46.500000	41.178295	83.000000	8.000000	0.000000	29.886999	221.000000	31.955178	29.526912
7:00:00.000 PM 3/10/2015		0.999220	44.404427	43.651308	44.287123	39.717204	83.511066	2.490946	0.000000	29.890330	16.629779	31.926675	29.445993	43.000000	39.700001	42.900002	39.093330	81.000000	0.000000	0.000000	29.879000	0.000000	31.890128	29.420921	45.900002	45.900002	45.700001	40.421307	86.000000	6.000000	0.000000	29.898001	63.000000	31.960580	29.479103
8:00:00.000 PM 3/10/2015		1.000786	42.070319	40.905976	41.970319	38.686748	87.711155	2.766932	0.000000	29.902022	0.000000	31.931869	29.446530	41.299999	36.200001	41.200001	38.302677	86.000000	0.000000	0.000000	29.895000	0.000000	31.831155	29.424529	43.000000	43.000000	42.900002	39.100227	89.000000	8.000000	0.000000	29.909000	0.000000	32.042286	29.463543
9:00:00.000 PM 3/10/2015		0.999398	40.740918	38.852495	40.640918	38.098573	90.223553	3.427146	0.000000	29.909495	0.000000	31.939174	29.451970	40.200001	35.299999	40.099998	37.699287	89.000000	0.000000	0.000000	29.905001	0.000000	31.897331	29.418666	41.299999	41.200001	41.200001	38.489632	91.000000	9.000000	0.000000	29.912001	0.000000	31.957428	29.473917
10:00:00.000 PM 3/10/2015		1.000802	39.910955	38.930677	39.889442	37.715857	91.784861	2.358566	0.000000	29.915612	0.000000	31.940460	29.455809	39.500000	35.099998	39.500000	37.368786	91.000000	0.000000	0.000000	29.907000	0.000000	31.920739	29.431520	40.200001	40.200001	40.200001	38.062099	92.000000	7.000000	0.000000	29.923000	0.000000	31.956078	29.478201
11:00:00.000 PM 3/10/2015		0.999318	38.780040	38.130237	38.728063	36.746653	92.332016	1.713439	0.000000	29.924344	0.000000	31.941768	29.458948	38.299999	34.799999	38.299999	36.279266	92.000000	0.000000	0.000000	29.921000	0.000000	31.886752	29.421372	39.500000	39.500000	39.500000	37.368786	93.000000	6.000000	0.000000	29.927999	0.000000	31.968683	29.483163
12:00:00.000 AM 3/11/2015		0.999459	38.765261	38.121687	38.765261	36.998011	93.303213	1.469880	0.000000	29.925966	0.000000	31.945050	29.465143	38.299999	32.500000	38.299999	36.454048	93.000000	0.000000	0.000000	29.921000	0.000000	31.930193	29.451591	39.299999	39.299999	39.299999	37.718208	94.000000	10.000000	0.000000	29.934000	0.000000	31.962380	29.481584
1:00:00.000 AM 3/11/2015		1.000156	39.205400	38.405800	39.205400	37.592682	93.884000	1.954000	0.000000	29.937510	0.000000	31.949372	29.469916	39.099998	33.700001	39.099998	37.346584	93.000000	0.000000	0.000000	29.934000	0.000000	31.936946	29.445953	39.299999	39.299999	39.299999	37.718208	94.000000	8.000000	0.000000	29.940001	0.000000	31.962830	29.482937
2:00:00.000 AM 3/11/2015		1.000217	39.713200	37.243400	39.713200	37.784861	92.744000	4.034000	0.000000	29.945160	0.000000	31.954985	29.479926	39.200001	32.900002	39.200001	37.346584	92.000000	0.000000	0.000000	29.937000	0.000000	31.937846	29.466475	40.099998	40.099998	40.099998	38.139935	93.000000	11.000000	0.000000	29.952000	0.000000	31.970258	29.504361
3:00:00.000 AM 3/11/2015		1.000462	40.033533	36.836527	39.952096	37.670334	91.185629	4.936128	0.000000	29.954551	0.000000	31.959690	29.486619	39.799999	32.700001	39.700001	37.387581	91.000000	1.000000	0.000000	29.952000	0.000000	31.945499	29.469857	40.200001	40.200001	40.200001	38.062099	92.000000	12.000000	0.000000	29.959000	0.000000	31.972959	29.499399
4:00:00.000 AM 3/11/2015		0.999848	39.973412	36.266118	39.873412	37.451278	90.616471	5.428235	0.000000	29.961393	0.000000	31.963491	29.500183	39.700001	32.599998	39.599998	37.007725	90.000000	2.000000	0.000000	29.958000	0.000000	31.946174	29.482261	40.200001	39.900002	40.099998	37.783264	91.000000	13.000000	0.000000	29.966999	0.000000	31.975660	29.514960
5:00:00.000 AM 3/11/2015		0.999893	39.937177	36.606163	39.837178	37.319199	90.274354	4.960239	0.000000	29.975247	0.000000	31.963848	29.518298	39.700001	33.200001	39.599998	37.007725	90.000000	2.000000	0.000000	29.964001	0.000000	31.946849	29.495115	40.099998	39.799999	40.000000	37.585423	91.000000	11.000000	0.000000	29.988001	0.000000	31.977011	29.538413
6:00:00.000 AM 3/11/2015		1.000191	39.102794	35.854890	39.002794	36.524347	90.381238	4.658683	0.000000	30.010145	0.000000	31.963932	29.552989	38.500000	32.200001	38.400002	36.101589	90.000000	1.000000	0.000000	29.988001	0.000000	31.951126	29.520372	39.700001	39.200001	39.599998	37.007725	91.000000	10.000000	0.000000	30.028999	0.000000	31.977686	29.583064
7:00:00.000 AM 3/11/2015		1.000197	37.979641	34.925549	37.879641	35.651725	91.235529	4.219561	0.000000	30.048312	0.069860	31.961229	29.603602	37.400002	32.000000	37.299999	35.211262	91.000000	1.000000	0.000000	30.028999	0.000000	31.925691	29.562768	38.500000	38.099998	38.400002	36.101589	92.000000	8.000000	0.000000	30.063999	5.000000	31.974985	29.646659
8:00:00.000 AM 3/11/2015		0.999798	37.306213	33.494990	37.210421	35.207355	92.042084	4.923848	0.000000	30.076926	34.024048	31.950020	29.689671	37.099998	30.700001	37.000000	34.991619	92.000000	1.000000	0.000000	30.063999	5.000000	31.845111	29.625235	37.599998	37.400002	37.500000	35.660671	93.000000	9.000000	0.000000	30.090000	93.000000	32.061193	29.769337
9:00:00.000 AM 3/11/2015		1.000204	38.646838	35.528459	38.538537	36.157995	90.699605	4.460474	0.000000	30.108186	199.416996	31.949292	29.818870	37.599998	31.400000	37.500000	35.486874	86.000000	0.000000	0.000000	30.091000	58.000000	31.932669	29.754679	40.099998	40.099998	39.900002	36.625340	92.000000	9.000000	0.000000	30.124001	323.000000	31.972284	29.890437
10:00:00.000 AM 3/11/2015		1.000131	42.217194	40.601976	41.815415	35.080927	75.835968	3.175889	0.000000	30.134371	413.563241	31.945909	30.032475	40.099998	33.400002	39.900002	34.044128	70.000000	0.000000	0.000000	30.124001	150.000000	31.911736	29.822332	44.000000	43.900002	43.500000	36.445293	86.000000	11.000000	0.000000	30.143000	499.000000	31.983088	30.414527
11:00:00.000 AM 3/11/2015		0.999776	45.260479	43.676647	44.518363	33.351746	63.009980	3.518962	0.000000	30.148405	565.530938	31.955449	30.626756	44.000000	37.799999	43.500000	31.822685	56.000000	0.000000	0.000000	30.142000	150.000000	31.910611	30.397839	46.799999	46.799999	45.900002	34.840500	70.000000	13.000000	0.000000	30.157000	628.000000	31.995918	30.730694
12:00:00.000 PM 3/11/2015		0.999598	47.693427	46.307570	46.693825	32.267658	54.940239	3.595618	0.000000	30.161576	668.812749	31.969346	30.268044	46.799999	41.799999	45.799999	31.382357	52.000000	0.000000	0.000000	30.153999	150.000000	31.922315	29.998683	48.400002	48.400002	47.400002	33.480606	58.000000	12.000000	0.000000	30.169001	701.000000	32.002896	30.638009
1:00:00.000 PM 3/11/2015		1.000684	49.247200	47.623999	48.111400	32.384714	52.078000	4.564000	0.000000	30.175308	653.312000	31.987489	30.021915	48.200001	43.900002	47.099998	31.613121	50.000000	0.000000	0.000000	30.167999	54.000000	31.944824	29.921107	49.599998	49.500000	48.400002	33.335819	55.000000	11.000000	0.000000	30.181000	721.000000	32.032832	30.147070
2:00:00.000 PM 3/11/2015		0.998653	50.356375	48.928486	49.049801	31.772542	48.802789	4.581673	0.000000	30.175301	657.962151	32.014294	30.358194	49.299999	44.599998	48.099998	30.285652	44.000000	0.000000	0.000000	30.170000	56.000000	31.964406	29.852326	51.599998	51.599998	50.000000	33.248371	53.000000	10.000000	0.000000	30.181000	714.000000	32.053315	30.739038
3:00:00.000 PM 3/11/2015		1.000042	51.601002	49.712425	49.869540	29.311673	42.156313	5.781563	0.000000	30.172157	627.793587	32.055241	30.562945	51.299999	45.099998	49.599998	27.692036	39.000000	1.000000	0.000000	30.169001	150.000000	32.008073	30.230058	51.900002	51.900002	50.099998	31.475204	46.000000	14.000000	0.000000	30.176001	673.000000	32.085952	30.991386
4:00:00.000 PM 3/11/2015		1.000971	50.862374	48.391952	49.168210	27.036965	39.458753	6.553320	0.000000	30.181151	497.923541	32.079223	31.527666	50.400002	44.200001	48.799999	25.522127	37.000000	1.000000	0.000000	30.172001	150.000000	32.037559	30.335146	51.700001	51.700001	49.900002	28.732807	42.000000	15.000000	0.000000	30.191999	573.000000	32.107110	32.291688
5:00:00.000 PM 3/11/2015		1.000324	50.588024	48.852894	49.101597	29.035992	43.271457	5.229541	0.000000	30.196399	326.532934	32.080971	31.961801	50.299999	44.599998	48.900002	27.139820	40.000000	0.000000	0.000000	30.188000	150.000000	32.042736	31.693856	50.900002	50.799999	49.400002	30.019573	45.000000	13.000000	0.000000	30.205000	417.000000	32.119715	32.275451
6:00:00.000 PM 3/11/2015		0.999709	49.683936	47.886948	48.351607	28.677781	44.082329	5.074297	0.000000	30.222205	137.212851	32.066432	31.554953	49.000000	44.900002	47.599998	27.451811	43.000000	0.000000	0.000000	30.204000	47.000000	32.023604	30.963648	50.400002	50.400002	49.000000	29.746019	45.000000	11.000000	0.000000	30.238001	232.000000	32.103959	31.949812
7:00:00.000 PM 3/11/2015		1.000506	47.620322	46.576861	46.297586	26.999483	44.460765	3.096579	0.000000	30.247471	11.728370	32.029766	30.359460	46.299999	41.799999	45.000000	26.464767	43.000000	0.000000	0.000000	30.238001	0.000000	31.971384	29.525784	49.000000	49.000000	47.599998	27.829744	47.000000	11.000000	0.000000	30.253000	47.000000	32.081901	30.994092
8:00:00.000 PM 3/11/2015		0.998501	44.665385	44.665385	43.517409	26.533862	48.769231	0.004049	0.000000	30.262354	0.000000	31.981687	29.428635	43.000000	43.000000	41.900002	25.980146	47.000000	0.000000	0.000000	30.250999	0.000000	31.917588	29.242316	46.299999	46.299999	45.099998	27.150713	52.000000	1.000000	0.000000	30.275999	0.000000	32.023153	29.603360
9:00:00.000 PM 3/11/2015		1.000948	42.236978	42.236978	41.245925	27.051322	54.673956	0.202783	0.000000	30.290841	0.000000	31.983822	29.038674	41.700001	41.700001	40.799999	26.187279	52.000000	0.000000	0.000000	30.275999	0.000000	31.951126	28.944866	43.000000	43.000000	41.900002	27.762325	57.000000	2.000000	0.000000	30.298000	0.000000	32.016851	29.250209
10:00:00.000 PM 3/11/2015		1.000036	40.966868	40.755622	40.131325	27.832333	59.273092	0.791165	0.000000	30.307843	0.000000	31.985033	28.793788	40.299999	37.799999	39.500000	27.474112	57.000000	0.000000	0.000000	30.298000	0.000000	31.952251	28.690939	41.700001	41.700001	40.799999	28.039061	61.000000	4.000000	0.000000	30.312000	0.000000	32.017076	28.987262
11:00:00.000 PM 3/11/2015		0.998600	40.424599	39.554000	39.624600	27.910221	60.714000	2.420000	0.000000	30.323666	0.000000	31.988565	28.898139	40.099998	36.700001	39.299999	27.600315	60.000000	0.000000	0.000000	30.311001	0.000000	31.969583	28.779791	40.700001	40.599998	39.900002	28.286560	62.000000	5.000000	0.000000	30.340000	0.000000	32.004696	28.999665
12:00:00.000 AM 3/12/2015		1.000462	39.691533	38.905041	38.934677	27.897076	62.431452	1.862903	0.000000	30.358563	0.000000	31.990115	28.843240	39.099998	35.599998	38.400002	27.557798	62.000000	0.000000	0.000000	30.340000	0.000000	31.883825	28.384243	40.099998	40.099998	39.299999	28.127047	63.000000	6.000000	0.000000	30.374001	0.000000	32.099457	29.113549
1:00:00.000 AM 3/12/2015		1.000049	37.646076	37.646076	36.946076	26.949839	65.060362	0.002012	0.000000	30.382766	0.000000	31.984597	27.619830	36.400002	36.400002	35.700001	26.481148	63.000000	0.000000	0.000000	30.372999	0.000000	31.874822	26.933976	39.099998	39.099998	38.400002	27.561184	67.000000	1.000000	0.000000	30.393000	0.000000	32.100133	28.377929
2:00:00.000 AM 3/12/2015		1.000268	35.583904	35.440845	34.981086	25.940673	67.670020	0.627767	0.000000	30.401463	0.000000	31.988582	26.103911	34.700001	31.200001	34.200001	25.212763	67.000000	0.000000	0.000000	30.392000	0.000000	31.970483	25.349530	36.500000	36.500000	35.799999	26.576710	68.000000	4.000000	0.000000	30.409000	0.000000	32.002220	26.933525
3:00:00.000 AM 3/12/2015		0.999994	34.224800	33.991800	33.657800	24.227496	66.524000	0.562000	0.000000	30.419954	0.000000	31.990359	24.779118	33.900002	29.900000	33.299999	22.997545	64.000000	0.000000	0.000000	30.409000	0.000000	31.973860	24.049454	34.700001	34.700001	34.200001	25.212763	68.000000	5.000000	0.000000	30.426001	0.000000	32.010999	25.402525
